company_id,company_name,tmdbId
84233,Anagram,22326
33,Universal Pictures,25643
4403,Stuber Productions,25643
4404,Camp / Thompson Pictures,25643
7295,Relativity Media,25643
7419,Scion Films,25643
11953,Traveling Film Productions,25643
288,BBC Films,29963
866,Pathé Renn Productions,29963
2452,UK Film Council,29963
7584,Screen Australia,29963
8724,Australian Film Finance Corporation (AFFC),29963
26716,Hopscotch Productions,29963
26717,Jan Chapman Pictures,29963
12026,Gold Circle Films,30685
6,RKO Radio Pictures,25549
5,Columbia Pictures,26009
14249,Motion Picture Investors,26009
163,Revolution Films,35113
31080,Polygram Filmed Entertainment,35113
883,Les Productions du Champ Poirier,40225
63893,Téléma,40225
74538,Banque Populaire Images 4,40225
1370,Castel Film Romania,17455
2811,Neo Art & Logic,17455
3121,Stan Winston Productions,17455
7405,Dimension Films,17455
14,Miramax Films,12699
1370,Castel Film Romania,12699
2811,Neo Art & Logic,12699
7405,Dimension Films,12699
6458,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),25532
21914,Kramer & Sigman Films,25532
73568,K&S Films,25532
89634,20th Century Fox de Argentina,25532
3172,Blumhouse Productions,23827
21223,Solana Films,23827
2604,Mark Johnson Productions,14579
87879,lake city productions,14579
1030,Magnolia Pictures,16194
4,Paramount Pictures,62396
5,Columbia Pictures,18974
5040,Morningside Productions,18974
7008,Centerstage Productions,64450
23812,Swift Productions,64450
4,Paramount Pictures,44208
33,Universal Pictures,19136
72460,Mayfair Productions Inc.,19136
4745,Produzioni Atlas Consorziate (P.A.C.),28051
1030,Magnolia Pictures,20178
7357,Jerkschool Productions,20178
8479,Copacabana Filmes,67612
8480,Luiz Augusto Mendes Produções Cinematográficas,67612
528,Bandai Visual Company,25050
9177,Eisei Gekijo,25050
12424,TV Man Union,25050
16918,Cinequanon,25050
70143,Engine Film Group,25050
7800,Compagnie Commerciale Française Cinématographique (CCFC),43360
76967,Stera Films,43360
78246,Guru Dutt Films Pvt. Ltd.,41053
6116,Argos Films,54563
20931,Alpha Productions,54563
75556,Films Domireew,76636
83494,Ste. Me. Production du Senegal,76636
308,The Weinstein Company,22074
838,Paramount Vantage,22074
75352,Forces et voix de la France,91262
8411,Metro-Goldwyn-Mayer (MGM),38670
10509,Tiger Film,38670
1842,Sahara One Motion Pictures,22717
4183,Diamond Docs,23128
4184,Fish Films,23128
4185,Oceanic Preservation Society,23128
4186,Quickfire Films,23128
6735,Participant Media,23128
2092,Mike Zoss Productions,12573
5870,Studio Canal,12573
7295,Relativity Media,12573
10146,Focus Features,12573
10163,Working Title Films,12573
11093,Lucky Monkey Pictures,28053
16647,CineSon Entertainment,28053
61416,Filmsmith Productions,28053
61417,Medici Entertainment,28053
61418,Gremi Film Production,28053
21733,Double Edge Films,24869
24060,Khanzhonkov,90056
12514,Slovenská filmová tvorba Koliba (SFT),126597
955,Nikkatsu,24561
1781,NTV,24561
4330,Horipro,24561
4331,J Storm,24561
5906,Shochiku,24561
4226,Atmo Media Network,36800
2310,Screen West Midlands,14476
2917,Formosa Films,14476
2329,Krátký Film Praha,104275
3960,ArieScope Pictures,21398
3961,Dark Eye Entertainment,21398
3962,Leomax Entertainment,21398
2017,Film Roman Productions,23127
2659,Starz Media,23127
5860,Anchor Bay Films,23127
10370,Spectacle Entertainment Group,23127
17553,Carbunkle Cartoons,23127
955,Nikkatsu,39506
923,Legendary Pictures,23202
6194,Warner Bros.,23202
9168,Bad Hat Harry Productions,23202
23784,Little Sam Films,23202
1786,Dark Castle Entertainment,24001
4647,Fever Dreams,24001
4811,Warner Premiere,24001
21533,Ludovico Technique,24001
444,Dune Entertainment,22798
771,Mandate Pictures,22798
8818,Vincent Pictures,22798
17032,Barry Mendel Productions,22798
19813,Flower Films (II),22798
93521,Rye Road Productions,22798
93522,Babe Ruthless Productions,22798
2531,Media Rights Capital,23082
2723,Lin Pictures,23082
6194,Warner Bros.,23082
11845,Wintergreen Productions,23082
13769,Lynda Obst Productions,23082
14358,1821 Pictures,23082
14718,Radar Pictures,23082
7082,Samsara Films,62635
306,Twentieth Century Fox Film Corporation,61524
9195,Touchstone Pictures,19959
10227,Mandeville Films,19959
11845,Wintergreen Productions,19959
41978,Top Shelf Productions,19959
3438,Melee Entertainment,18065
3439,Next Day Air Productions,18065
3440,Secret Society Films,18065
5,Columbia Pictures,19908
7295,Relativity Media,19908
11733,Pariah,19908
60,United Artists,28665
126,Lakeshore Entertainment,28665
8411,Metro-Goldwyn-Mayer (MGM),28665
829,Vertigo Entertainment,18176
2448,Yari Film Group,18176
8411,Metro-Goldwyn-Mayer (MGM),46068
10330,Universal International Pictures (UI),33474
491,Summit Entertainment,26688
4194,Karz Entertainment,26688
694,StudioCanal,22787
1786,Dark Castle Entertainment,22787
4253,Don Carmody Productions,22787
6194,Warner Bros.,22787
8582,Canadian Film or Video Production Tax Credit (CPTC),22787
11576,Ontario Media Development Corporation (OMDC),22787
11715,Manitoba Film and Video Production Tax Credit,22787
20572,McMurdo (Canada) Productions,22787
1719,Canana Films,4786
288,BBC Films,24684
70230,Harpo Productions,77246
6194,Warner Bros.,63795
472,Soprofilms,63978
7110,Les Films Ariane,63978
7147,films A2,63978
13192,Fideline Films,63978
17085,Filmédis,63978
83,France 2 Cinéma,11156
726,Haut et Court,11156
2250,SCOPE Invest,11156
2564,Ciné@,11156
5358,Canal+,11156
6194,Warner Bros.,11156
6301,CinéCinéma,11156
11199,Scope Pictures,11156
11247,Soficapital,11156
11359,France 2 (FR2),11156
11921,Le Tax Shelter du Gouvernement Fédéral de Belgique,11156
12053,Cofinova 5,11156
20881,Films Distribution,11156
30301,Banque Populaire Images 9,11156
14020,First National Productions,74469
44672,Picture Players Productions,44054
77413,Santa Fe Productions (I),18710
10330,Universal International Pictures (UI),33476
33,Universal Pictures,19899
2796,Wild West Picture Show Productions,19899
4403,Stuber Productions,19899
7295,Relativity Media,19899
444,Dune Entertainment,23706
711,Fox 2000 Pictures,23706
4258,Fortis Films,23706
6332,Dune Entertainment III,23706
14718,Radar Pictures,23706
6507,Mezhrabpom-Rus,106254
3748,Shree Ashtavinayak Cinevision Ltd,11807
806,Téléfilm Canada,17622
1063,Brightlight Pictures,17622
8582,Canadian Film or Video Production Tax Credit (CPTC),17622
10843,Future Films,17622
11662,Handmade International,17622
11663,Future Films Production Services,17622
11664,Altitude Entertainment,17622
11665,SBK Pictures,17622
11666,Skogland Films,17622
11667,Northern Ireland Screen,17622
11668,Grove Media Finance,17622
11669,Horizon Media Fund,17622
4,Paramount Pictures,885
40774,Viking Productions,126136
45119,Hollywoodmade,23966
4583,Lazennec et Associés,188858
10113,Malvarrosa Media,188858
10815,Lolita films,188858
12950,Projektions-AG Union (PAGU),48214
3034,TV Tokyo,44685
5937,Xebec,44685
38550,Guangxi Film Studio,92990
4,Paramount Pictures,43902
659,London Film Productions,43850
95321,Lindberg/Kristensen Film,33380
1360,Glass Eye Pix,21910
1741,Cofimage 2,4734
60,United Artists,42678
1486,Arnold Pressburger Films,42678
11382,The Archers,44334
38672,Vega Film Productions,44334
33333,Paramount Famous Lasky Corporation,42537
79,Village Roadshow Pictures,16523
923,Legendary Pictures,16523
4171,Playtone,16523
5289,Wild Things Productions,16523
6194,Warner Bros.,16523
5240,Matila Röhr Productions (MRP),46931
6154,Allfilm,46931
6171,Tsentr Natsionalnogo Filma,46931
8565,Mapa Filmes,67062
81289,Chitrakalpa,59239
17763,Sunchild Productions,85927
25960,Les Films Armorial,85927
5120,Mosfilm,63107
4907,Saigon1515 Productions,29124
1527,Les Productions Jacques Roitfeld,44630
19662,S. Benjamin Fisz Productions,44630
13665,Raymond Stross Productions,37340
15921,Josef Shaftel Productions Inc.,37340
8411,Metro-Goldwyn-Mayer (MGM),38702
56811,Magus Productions,18214
56812,Rotecon B.V.,18214
1438,Quadra Entertainment,3513
174,Warner Bros. Pictures,25132
4575,Vivendi Entertainment,12572
5257,"Film Department, The",22803
5802,Evil Twins,22803
12180,Warp Films,22803
6194,Warner Bros.,32563
13685,Norma-F.R. Productions,32563
4630,Amicus Productions,52941
8411,Metro-Goldwyn-Mayer (MGM),180576
15526,MGM-Pathé Communications Co.,180576
20004,"Zanuck Company, The",180576
4232,menuet,33806
35085,Team Work Motion Pictures Ltd.,50936
43,Fox Searchlight Pictures,8915
24884,AE Electra Productions,8915
24885,Avalon Pictures,8915
3287,Screen Gems,19904
1176,Lorimar Film Entertainment,120518
4096,icon,24238
817,Katalyst Films,19918
4634,Oceana Media Finance,19918
6563,Barbarian Films,19918
5422,Sherwood Schwartz Productions,24056
23735,Mann Made Films,24056
23737,Storitel,24056
806,Téléfilm Canada,31189
807,The Harold Greenberg Fund,31189
2743,Astral Media,31189
11551,Movie Central Network,31189
11570,Foundry Films,31189
11571,Samson Films,31189
11572,CITY-TV,31189
11573,Corus,31189
11574,MISR International Films,31189
11575,Movie Central,31189
11576,Ontario Media Development Corporation (OMDC),31189
11577,Super Channel,31189
11578,Super Écran,31189
168,Jadran Film,54154
1496,Clesi Cinematografica,54154
79293,Holdean,85763
10330,Universal International Pictures (UI),37637
9059,MAFILM IV. Játékfilmstúdió,94663
10621,Office de Radiodiffusion Télévision Française (ORTF),69912
659,London Film Productions,51619
47196,Wenhua Film Company,21058
28205,"Samuel Goldwyn Company, The",30506
75556,Films Domireew,97029
84226,Sembene,97029
1724,Regina Films,71041
12778,Rizzoli Film,71041
18908,Central Cinema Company Film (CCC),71041
6507,Mezhrabpom-Rus,98914
13707,Films Sonores Tobis,54419
69053,Grupo Cine Liberación,89681
9387,Cineriz,42788
54425,Iride Cinematografica,42788
10058,BorderLine Films,8926
16697,Hidden St. Productions,8926
3991,"Asylum, The",16398
24734,Filmwerx77,24392
41247,Left Films,24392
11406,Межрабпом-Русь,2973
25606,Goskino,32928
4,Paramount Pictures,22947
2201,Rickshaw Productions,22947
2363,Cold Spring Pictures,22947
4607,"Montecito Picture Company, The",22947
10261,DW Studios,22947
32157,Right of Way Films,22947
29524,Inecom Entertainment Company,168607
2769,Waterfront Productions,13558
2239,Erato Films,47430
2240,Erbograph Co.,47430
3324,British Broadcasting Corporation (BBC),47430
4606,Zweites Deutsches Fernsehen (ZDF),47430
12994,Regina Ziegler Filmproduktion,47430
46568,"Zespol Filmowy ""Perspektywa""",47430
90732,Telmar Films Intl.,47430
27934,Palm Pictures,34631
12023,Nederlandse Programma Stichting (NPS),234937
2329,Krátký Film Praha,19035
3060,Soudaine Compagnie,26191
288,BBC Films,23173
2310,Screen West Midlands,23173
7981,Pathé,23173
17748,Forward Films,23173
64890,Slingshot Productions,23173
521,DreamWorks Animation,53985
884,TPS Cinéma,49167
5358,Canal+,49167
7799,TF1 International,49167
11704,2M,49167
58725,Ali'n Productions,49167
70587,Gimages 3,49167
73273,Alexis Films,49167
89405,Ace Editing,49167
89406,Playtime,49167
89407,Remstar Films,49167
306,Twentieth Century Fox Film Corporation,39306
306,Twentieth Century Fox Film Corporation,71171
2552,Studio Filmowe Perspektywa,31021
56041,"Zespół Filmowy ""Pryzmat""",173171
17027,National Film Board of Canada (NFB),48329
68539,Hochschule für Bildende Künste Hamburg,44338
68540,GHK Kassel,44338
4985,20th Century Pictures,43893
306,Twentieth Century Fox Film Corporation,65403
3902,CBS Entertainment Productions,65403
1632,Lionsgate,22804
2061,Twisted Pictures,22804
5,Columbia Pictures,13576
1195,Omega Project,28422
56,Amblin Entertainment,108021
1595,Island World,108021
31715,Gramercy Pictures (I),108021
31716,Rollercoaster Productions,108021
101,Roxy Film,1697
60,United Artists,36949
13479,Edward Small Productions,36949
441,Columbia Pictures Corporation,38680
33,Universal Pictures,24418
2461,Chris Brinker Productions,22821
11341,Stage 6 Films,22821
769,Destination Films,24804
5615,Six Point Harness,24804
67539,Ars Nova,24804
67540,Goliath Entertainment,24804
4912,Big Fan Productions,29150
5659,Film It Suda,14968
3770,Crook Brothers Productions,38065
308,The Weinstein Company,16577
491,Summit Entertainment,16577
3196,Tezuka Production Company Ltd.,16577
3463,Imagi Animation Studios,16577
33,Universal Pictures,61647
15868,Medusa Distribuzione,37767
306,Twentieth Century Fox Film Corporation,10315
508,Regency Enterprises,10315
9350,Indian Paintbrush,10315
23449,American Empirical Pictures,10315
288,BBC Films,30431
2395,HanWay Films,30431
2452,UK Film Council,30431
7433,Ocean Pictures,30431
11561,Recorded Picture Company (RPC),30431
7627,Eurowide Film Production,38984
78407,Hexagon Pictures,38984
8411,Metro-Goldwyn-Mayer (MGM),54648
90512,Don Bluth Productions,54648
12,New Line Cinema,53263
52105,Jet Films,51317
10563,Critérion Film,70555
12778,Rizzoli Film,70555
18908,Central Cinema Company Film (CCC),70555
44507,Regina Productions,70555
512,Cocinor,63401
7459,Les Films Mareau,63401
75625,Sogexportfilm,63401
8970,Mezhrabpomfilm,84273
25065,VUFKU,85715
1223,Sino Filmes,836
2,Walt Disney Pictures,17979
11395,ImageMovers,17979
10852,Wald/Krasna Productions,43370
8970,Mezhrabpomfilm,94638
3585,David Eick Productions,105077
7534,R&D TV,105077
1548,Franz Seitz Filmproduktion,95600
9292,Hessischer Rundfunk (HR),95600
22423,IDI Cinematografica,95600
94830,Neue Filmkunst Walter Kirchner,95600
36181,Kay-Bee Pictures,84772
50574,New York Motion Picture,84772
78246,Guru Dutt Films Pvt. Ltd.,53767
95040,Ajanta Pictures,53767
3556,Orbit Productions,18930
1840,Elevation Filmworks,4475
1843,Grand Army Entertainment,4475
2027,3sat,24565
2744,Nikolaus Geyrhalter Filmproduktion,24565
3391,Österreichischer Rundfunk (ORF),24565
4606,Zweites Deutsches Fernsehen (ZDF),24565
10273,Filmfonds Wien,24565
11389,Österreichisches Filminstitut,24565
441,Columbia Pictures Corporation,108200
5,Columbia Pictures,77121
16101,Metro Pictures Corporation,75804
47986,Technicolor Motion Picture Corporation,75804
3,Pixar Animation Studios,24480
296,Filmakademie Baden-Württemberg,37060
2582,Et Cetera Films,19851
6403,Specialty Films,19851
6404,Locomotive,19851
7429,HBO Films,19851
4872,Kinoshita Management,24293
5,Columbia Pictures,14161
347,Centropolis Entertainment,14161
1557,The Mark Gordon Company,14161
10905,Farewell Productions,14161
2531,Media Rights Capital,22825
2723,Lin Pictures,22825
6194,Warner Bros.,22825
12622,Darko Entertainment,22825
14718,Radar Pictures,22825
34,Sony Pictures,8088
40423,Sunday Productions,70805
40424,Goatworks Films,70805
40425,Ocelot Films Inc.,70805
8117,Max Films,21581
33,Universal Pictures,22824
859,Saga Film,22824
1268,Focus Films,22824
12026,Gold Circle Films,22824
12234,Chambara Pictures,22824
26082,Dead Crow Productions,22824
63903,Fourth Kind Productions,22824
4424,Smokewood Entertainment Group,25793
441,Columbia Pictures Corporation,23189
831,Saturn Films,11699
925,Nu Image Films,11699
6455,Edward R. Pressman Film,11699
10254,Millennium Films,11699
10478,Polsky Films,11699
11265,Osiris Productions,11699
11266,Lieutenant Productions,11699
491,Summit Entertainment,18239
4000,Maverick Films,18239
5218,Imprint Entertainment,18239
5219,Sunswept Entertainment,18239
12292,Temple Hill Entertainment,18239
3383,777 Films Corporation,17774
3384,Halt Productions,17774
4748,Oscilloscope Laboratories,28089
3086,Image Entertainment,14859
393,MACT Productions,7860
2167,Eran Riklis Productions Ltd.,7860
2677,Riva Filmproduktion,7860
23406,Heimatfilm,7860
264,Studio Babelsberg,22832
450,Anarchos Productions,22832
923,Legendary Pictures,22832
1786,Dark Castle Entertainment,22832
1885,Silver Pictures,22832
6194,Warner Bros.,22832
7307,Medienboard Berlin-Brandenburg,22832
11238,Deutsche Filmförderfonds (DFFF),22832
69582,Rocklock Films,22832
6068,HBO,32511
51274,42 Km Film,32511
83867,Periscop Film,32511
83868,Racova,32511
83869,Raza Studio,32511
1370,Castel Film Romania,19167
2748,Clubdeal,19167
11061,Motion Picture Corporation of America (MPCA),19167
63961,Pueblo Film Group,19167
63962,Micro Fusion 2004-15,19167
6194,Warner Bros.,121088
7570,Videocine,121088
15878,Fondo de Inversión y Estímulos al Cine (FIDECINE),121088
89158,TRZ Comunicacion,121088
89159,Traziende Producciones / TRZ,121088
63967,Fairplay Pictures,73501
63968,Home Team Productions,73501
19704,Wolper Productions,2261
95356,Stax Records,2261
2747,Castel Films,9924
2748,Clubdeal,9924
8411,Metro-Goldwyn-Mayer (MGM),30231
13721,Winkast Film Productions,30231
33404,Baltic Industrial Finance,30231
2674,Telecinco Cinema,33273
5358,Canal+,33273
7345,Vaca Films,33273
7346,La Fabrique 2,33273
10031,Morena Films,33273
11397,Sofica Soficinéma 4,33273
5267,Irish Film Board,33035
16486,Parallel Film Productions,33035
3852,MCA/Universal Pictures,55628
4579,Tigon British Film Productions,112687
925,Nu Image Films,20411
10254,Millennium Films,20411
53,Les Films du Carrosse,71329
7025,Westdeutscher Rundfunk (WDR),71329
11694,Ministère de la Culture de la Republique Française,71329
18367,Centre National de la Cinématographie (CNC),71329
75512,Atriascop Paris,71329
75513,Burkina Faso Ministry of Life and Culture,71329
75514,French Ministry of Cooperation and Development,71329
75515,French Ministry of Foriegn Affairs,71329
75516,Les Films Cissé,71329
75517,Mali Government,71329
75518,Midas,71329
75519,UTA,71329
65151,Mahal Pictures Pvt. Ltd.,54966
68407,Sangeeta Enterprises,54966
881,Daiei Studios,91426
61423,Shaw and Sons,91426
2016,Interlight,6058
3890,Baldwin/Cohen Productions,6058
17825,Seagal/Nasso Productions,6058
5385,Dong Woo Animation,34003
521,DreamWorks Animation,25472
1632,Lionsgate,7445
7295,Relativity Media,7445
11369,Sighvatsson Films,7445
11370,Michael De Luca Productions,7445
11371,Palomar Pictures (II),7445
17644,Jörn Donner Productions,23269
38212,FJ Filmi,23269
11586,MAFILM Hunnia Stúdió,47466
17027,National Film Board of Canada (NFB),153118
73930,Studio GDS,153118
988,Kojo Pictures,18595
2335,Film 4,18595
3353,Element Pictures,18595
9209,MK2 Productions,18595
5574,Modernciné,27258
1785,Likely Story,20764
4393,Kreative Film Empire,25467
1088,Alcon Entertainment,22881
12193,Left Tackle Pictures,22881
12194,Zucker/Netter Productions,22881
9012,Vostokfilm,93743
881,Daiei Studios,94466
9181,Art Theatre Guild,94466
9182,Sozosha,94466
6861,Lolafilms,1284
7864,Amiguetes Entertainment,1284
1172,Hyde Park Films,19116
34236,Mad Scientist Productions,19116
822,Happinet Pictures,25716
4640,Akita Publishing,25716
4759,D.W. Griffith Productions,36106
38972,Daiwa Building,104776
2445,Cinédia,8353
3475,Walt Disney Television Animation,15400
4131,Ignite Entertainment,22640
21535,Ithaka Entertainment,22640
2,Walt Disney Pictures,22949
870,Tapestry Films,22949
559,TriStar Pictures,16866
5653,Ilion Animation Studios,16866
12297,Hand Made Films,16866
2268,Isle of Man Film,12404
4616,Freestyle Releasing,12404
5705,CinemaNX,12404
2224,Plum Pictures,29406
4090,Hanson Allen Films,29406
39483,Hart-Lunsford Pictures,29406
1473,Depth of Field,34653
2394,Artina Films,34653
9351,Fade to Black Productions,34653
925,Nu Image Films,14452
2393,Peace Arch Entertainment Group,14452
2865,Insight Film Studios,14452
3495,Steamroller Productions,14452
8582,Canadian Film or Video Production Tax Credit (CPTC),14452
10399,Cinetel Films,14452
11567,Province of British Columbia Film Incentive BC,14452
3495,Steamroller Productions,18472
886,Kinokompaniya CTB,51284
11,WingNut Films,7980
27,DreamWorks SKG,7980
2300,Key Creatives,7980
9349,Film4,7980
11843,Goldcrest Pictures,7980
12248,New Zealand Large Budget Screen Production Grant,7980
158,Spyglass Entertainment,22954
171,Malpaso Productions,22954
906,Revelations Entertainment,22954
2767,Mace Neufeld Productions,22954
6194,Warner Bros.,22954
76466,Liberty Pictures (II),22954
181,Channel Four Films,2143
697,Alta Films S.A.,2143
980,The Glasgow Film Fund,2143
981,Televisión Española,2143
982,Road Movies Dritte Produktionen,2143
983,Parallax Pictures,2143
984,Institute of Culture,2143
985,Filmstiftung NRW,2143
986,Degeto Film,2143
2,Walt Disney Pictures,10198
6125,Walt Disney Animation Studios,10198
14,Miramax Films,26171
2994,Hollywood Gang Productions,26171
14718,Radar Pictures,26171
441,Columbia Pictures Corporation,32634
3287,Screen Gems,4597
8931,Stars Road Entertainment,4597
11249,Farah Films & Management,4597
11250,Buckaroo Entertainment,4597
8001,Film Rock,37190
8002,Hill & Brand Entertainment,37190
16337,Cannon Pictures,31909
6179,Thorn EMI Screen Entertainment,62131
26374,Cannon Screen Entertainment,62131
4098,Carnaby International,20606
4249,Hanover Films,20606
4250,Molinare Studios,20606
89970,Almond Tree Films,57654
826,Capitol Films,88067
28764,Electra Films,88067
28765,Cover-Up,88067
285,Live Entertainment,30526
37297,PFG Entertainment,30526
196,Filmstudio Berlin,347
86602,Filmstudio 1929,347
5582,Priya Films,35867
10845,Lenfilm,83491
5779,Comptoir Français du Film Production (CFFP),56800
6397,Filmes Cinematografica,56800
6181,Svensk Filmindustri (SF),38759
1432,Republic Pictures,28392
12111,Vides Cinematografica,92432
881,Daiei Studios,45987
27644,Gaumont-Franco Film-Aubert (G.F.F.A),42836
43854,Nero-Film AG,42836
5070,Shôchiku Eiga,101382
21534,Kairos-Film,89785
62402,Independent Film,89785
1442,Cosmopolitan Productions,53161
8411,Metro-Goldwyn-Mayer (MGM),53161
61201,Anna Sanders Films,47046
61202,Kick the Machine,47046
75135,"Laong Dao Co., Ltd.",47046
10358,Ventura Film,82404
10359,Contracosta Produções,82404
1723,Transcontinental Films,63764
6158,Eetriüksus,46886
6159,Helsinki Filmi Oy,46886
5,Columbia Pictures,24438
97,Castle Rock Entertainment,24438
7295,Relativity Media,24438
45726,Banter,24438
8992,Scanbox,14704
13206,Lumiq Studios,14704
5,Columbia Pictures,33052
441,Columbia Pictures Corporation,140281
328,TLA Releasing,26032
4453,Great House Films,26032
77793,Global Creative Studios,29697
3653,Eros International,16576
11791,People Tree Films,16576
1917,EM Media,19197
21627,Film London,19197
22108,2am Films,19197
3887,Velvet Steamroller Entertainment,25968
4372,Dash Films,25968
10843,Future Films,25968
15231,Muse Productions,25968
49152,PalmStar Media,25968
190,Alice Productions,61872
3039,Reunion Pictures,61872
4794,Studio Eight Productions,61872
38982,Tantallon,32615
289,Ingenious Film Partners,19995
306,Twentieth Century Fox Film Corporation,19995
444,Dune Entertainment,19995
574,Lightstorm Entertainment,19995
308,The Weinstein Company,10197
7295,Relativity Media,10197
189,ARP Sélection,64481
15671,France 2 Cinéma,64481
9,Gaumont,10268
33,Universal Pictures,22897
258,Scott Rudin Productions,22897
735,Waverly Films,22897
6452,Dentsu,22897
7295,Relativity Media,22897
79,Village Roadshow Pictures,10528
1885,Silver Pictures,10528
6194,Warner Bros.,10528
19855,Internationale Filmproduktion Blackbird Dritte,10528
23202,Wigram Productions,10528
43,Fox Searchlight Pictures,25196
3864,Butcher's Run Films,25196
9325,Informant Media,25196
2865,Insight Film Studios,13988
3546,Hollywood Media Bridge,13988
53259,Operation Eagle Productions,13988
53260,Dandelion Entertainment Ventures,13988
53261,Media Financial Incorporated,13988
16923,Zephyr Films,36811
44224,Egoli Tossell Film,36811
508,Regency Enterprises,23398
711,Fox 2000 Pictures,23398
10930,Bagdasarian Productions,23398
3118,Madras Talkies,15772
24060,Khanzhonkov,132397
1448,Pro-ject Filmproduktion,42206
10869,Filmverlag der Autoren,42206
11626,Tango Film,42206
6,RKO Radio Pictures,26533
3272,Aramid Entertainment Fund,25137
11647,Autonomous Films,25137
20742,RKO Pictures,25137
21897,Foresight Unlimited,25137
23770,Signature Entertainment,25137
61413,Government of Saudi Arabia,25137
744,Diaphana Films,18898
33,Universal Pictures,26123
2365,Capital Arts Entertainment,26123
5799,Joanna Productions,40494
6194,Warner Bros.,27172
11382,The Archers,17591
1714,Les Films Concordia,49687
10000,Compagnia Cinematografica Champion,49687
925,Nu Image Films,44808
6194,Warner Bros.,121379
73461,Common People Productions,41886
12372,Universum Film (UFA),94803
29729,Famous Players-Lasky Corporation,94727
16204,Crown Film Unit,132392
8219,Terra Filmkunst,114790
12372,Universum Film (UFA),114790
925,Nu Image Films,36293
1403,Franchise Pictures,26129
34204,Phoenician Entertainment,26129
54699,Stormy Productions Inc.,26129
8970,Mezhrabpomfilm,110733
69475,Azerfilm,110733
8411,Metro-Goldwyn-Mayer (MGM),96107
6194,Warner Bros.,89647
1212,Empire Pictures,27390
1582,Titan Productions,27390
5126,Beyond Infinity,27390
954,Phoenician Entertainment,122163
1403,Franchise Pictures,122163
12555,Annex Entertainment,122163
12556,Ripped Productions Inc.,122163
37014,Showtime Pictures Inc.,352237
838,Paramount Vantage,25769
1785,Likely Story,25769
4482,Ivy Boy Productions,25769
10059,This Is That Productions,25769
1569,Yash Raj Films,14159
4,Paramount Pictures,25680
4903,Nero Films,43876
10645,Paradise Films,63215
5906,Shochiku,124994
1586,Sascha-Verleih,80960
7448,Tobis Filmkunst,80960
12975,Ponty Up Pictures,23963
12976,Shadow Shows,23963
25724,Silverline Pictures,60489
925,Nu Image Films,23404
10254,Millennium Films,23404
26694,Cat Burglar Productions,23404
2060,Continental Film,42564
6194,Warner Bros.,42564
4878,Virgin Vision,65572
40695,AG Productions,65572
306,Twentieth Century Fox Film Corporation,25190
7405,Dimension Films,22327
1632,Lionsgate,19901
3135,Furst Films,19901
3207,Pictures in Paradise,19901
4024,Pacific Film and Television Commission,19901
8724,Australian Film Finance Corporation (AFFC),19901
7046,Paris Film,28644
2100,Andrew Stevens Entertainment,13723
7431,Sony Pictures Entertainment (SPE),13723
11128,Black Chrome Productions,13723
1843,Grand Army Entertainment,28178
7419,Scion Films,28178
11278,Inferno Distribution,28178
11341,Stage 6 Films,28178
66327,Hachiko,28178
66328,Opperman Viner Chrystyn Entertainment,28178
1302,Davis Entertainment,149851
12360,Vestron Pictures,149851
11530,Centrul de Productie Cinematografica Bucuresti,147683
33,Universal Pictures,25195
158,Spyglass Entertainment,25195
1266,Octagon Films,25195
6363,BenderSpink,25195
58262,Birnbaum / Barber Productions,25195
1088,Alcon Entertainment,20504
1885,Silver Pictures,20504
235,Nordisk Film,33613
3221,Sveriges Television (SVT),33613
5746,Yellow Bird Films,33613
5747,ZDF Enterprises,33613
17513,Film i Väst,33613
2441,Fandango,57251
6246,Medusa Film,57251
12695,Sixteen Films,57251
16127,Film Guarantors,85126
1638,Francoriz Production,4286
1639,Les Films Jacques Leitienne,4286
12778,Rizzoli Film,4286
32208,Imp.Ex.Ci.,4286
83,France 2 Cinéma,21575
225,BIM Distribuzione,21575
310,Centre National de la Cinématographie,21575
729,Why Not Productions,21575
860,Celluloid Dreams,21575
5358,Canal+,21575
6301,CinéCinéma,21575
7248,Union Générale Cinématographique (UGC),21575
11246,Région Ile-de-France,21575
11359,France 2 (FR2),21575
11397,Sofica Soficinéma 4,21575
11435,Sofica UGC 1,21575
11779,Page 114,21575
12398,Chic Films,21575
12399,Conseil Régional de Provence-Alpes Côte d'Azur,21575
12400,Soficinéma 5,21575
6117,Stefano Film,104320
306,Twentieth Century Fox Film Corporation,4932
5344,MD Pictures,39023
547,Open City Films,25927
729,Why Not Productions,25927
6896,EuropaCorp,25927
76,Zentropa Entertainments,14173
12068,Shotgun Pictures,14173
72664,Good News,44085
6666,Herrick Entertainment,26820
13720,Andergraun Films,119905
15261,Capricci Films,119905
35558,Eddie Saeta S.A.,119905
906,Revelations Entertainment,24271
4302,Dog Pond Productions,24271
4303,Yan Film Group,24271
7046,Paris Film,24271
56307,Dream Rock,52273
95125,EGM Productions,52273
95126,Cinequest Films,52273
925,Nu Image Films,95140
8411,Metro-Goldwyn-Mayer (MGM),179066
8411,Metro-Goldwyn-Mayer (MGM),37222
12744,De Grunwald Productions,37222
5070,Shôchiku Eiga,55197
4782,GFT Action Films Inc.,28280
6956,Lucky UKFS,26125
7817,Defender Production,26125
7818,Frame Werk Produktion GmbH & Co. KG,26125
