language_code,language_name,tmdbId
en,English,190469
lt,Lietuvikai,190469
ru,Pусский,190469
en,English,294308
en,English,292063
en,English,61086
it,Italiano,87093
en,English,87093
fr,Français,87093
de,Deutsch,205349
it,Italiano,205349
en,English,224141
it,Italiano,61925
it,Italiano,52914
it,Italiano,255906
it,Italiano,50758
de,Deutsch,52913
it,Italiano,52913
de,Deutsch,52238
it,Italiano,52238
it,Italiano,165159
it,Italiano,62715
it,Italiano,127760
it,Italiano,62725
it,Italiano,46001
it,Italiano,58083
it,Italiano,52113
en,English,11613
it,Italiano,11613
it,Italiano,53342
it,Italiano,9807
en,English,17681
en,English,243684
xx,No Language,257563
id,Bahasa indonesia,171846
ja,日本語,171846
en,English,171846
es,Español,125150
es,Español,106196
de,Deutsch,24179
it,Italiano,24179
en,English,312497
ko,한국어/조선말,228967
en,English,228967
en,English,177043
en,English,207703
en,English,242555
nl,Nederlands,85336
en,English,40387
en,English,191489
en,English,181533
en,English,293380
de,Deutsch,174309
en,English,174309
en,English,59169
es,Español,125154
en,English,51239
en,English,222216
cn,广州话 / 廣州話,222216
zh,普通话,222216
en,English,34515
en,English,180951
hu,Magyar,180951
pt,Português,180951
en,English,46127
en,English,19444
en,English,42309
it,Italiano,267863
en,English,267863
fr,Français,67753
en,English,132936
en,English,81116
de,Deutsch,212503
en,English,142119
en,English,261820
en,English,120605
en,English,259018
en,English,175555
nl,Nederlands,277368
fr,Français,277368
pt,Português,277368
en,English,145162
en,English,13759
it,Italiano,129062
en,English,241432
en,English,44936
en,English,18755
ru,Pусский,18755
en,English,53527
en,English,90932
xx,No Language,182099
en,English,141058
fr,Français,110323
en,English,51090
fr,Français,51090
en,English,14669
ga,Gaeilge,212606
no,Norsk,212606
sv,svenska,212606
en,English,215538
fr,Français,52622
en,English,51017
en,English,26540
en,English,81393
en,English,62836
de,Deutsch,302118
en,English,33582
fr,Français,145186
en,English,158828
he,עִבְרִית,158828
en,English,243856
en,English,32113
en,English,21240
en,English,38503
nl,Nederlands,94674
de,Deutsch,71841
en,English,71841
en,English,131944
en,English,280495
en,English,18969
en,English,168885
en,English,123868
en,English,88253
en,English,197647
en,English,51416
en,English,30102
en,English,168408
cs,Český,36294
en,English,36294
it,Italiano,11612
fr,Français,114285
ru,Pусский,114285
es,Español,114285
en,English,82676
en,English,52228
en,English,225898
en,English,63727
pl,Polski,63727
es,Español,63727
it,Italiano,40474
es,Español,40474
en,English,199155
en,English,131903
en,English,92286
en,English,280000
fi,suomi,47365
en,English,68737
ru,Pусский,64264
ru,Pусский,149170
ru,Pусский,91261
en,English,19338
en,English,37529
ro,Română,37529
en,English,266080
es,Español,214761
en,English,278334
en,English,176079
en,English,73661
kk,қазақ,136741
mn,,136741
en,English,78093
en,English,33990
la,Latin,33990
en,English,159211
en,English,99194
en,English,82492
it,Italiano,16825
de,Deutsch,240906
en,English,16412
en,English,115084
en,English,298533
it,Italiano,41897
en,English,280509
it,Italiano,79376
fr,Français,79376
nl,Nederlands,79376
en,English,79376
fr,Français,43281
en,English,84193
fr,Français,201018
en,English,241804
nl,Nederlands,18948
en,English,18948
de,Deutsch,18948
es,Español,18948
en,English,43968
en,English,39342
en,English,86209
en,English,211085
en,English,21176
nl,Nederlands,144595
en,English,144595
nl,Nederlands,25797
en,English,28535
it,Italiano,129579
it,Italiano,121342
it,Italiano,58080
it,Italiano,105860
it,Italiano,75754
it,Italiano,80067
it,Italiano,19946
pt,Português,19946
en,English,39973
it,Italiano,39973
en,English,27905
it,Italiano,27905
it,Italiano,67219
it,Italiano,43548
it,Italiano,64666
en,English,64666
it,Italiano,197335
it,Italiano,82341
en,English,67221
it,Italiano,67221
es,Español,67221
it,Italiano,275239
it,Italiano,48805
de,Deutsch,101125
en,English,101125
en,English,75136
hu,Magyar,75136
ru,Pусский,75136
en,English,75137
hu,Magyar,75137
ru,Pусский,75137
en,English,75138
hu,Magyar,75138
ru,Pусский,75138
en,English,69787
fr,Français,69787
hu,Magyar,69787
es,Español,69787
xx,No Language,151068
en,English,300706
zh,普通话,64998
en,English,227359
en,English,286532
en,English,271185
en,English,63340
en,English,70984
es,Español,13383
fr,Français,96921
en,English,111022
en,English,85654
th,ภาษาไทย,30305
el,ελληνικά,15888
en,English,15888
en,English,33730
en,English,135047
da,Dansk,266031
es,Español,266031
en,English,287486
fi,suomi,287486
ru,Pусский,287486
fi,suomi,287301
fi,suomi,289183
ca,Català,137614
en,English,137614
es,Español,137614
fi,suomi,300487
fi,suomi,293491
sv,svenska,293491
en,English,239498
en,English,82967
ja,日本語,92321
en,English,196867
it,Italiano,28532
hi,हिन्दी,297222
en,English,126927
en,English,283712
en,English,224903
ja,日本語,224903
es,Español,224903
en,English,296626
en,English,42996
de,Deutsch,42996
es,Español,42996
en,English,64091
fr,Français,64091
en,English,84100
en,English,48854
es,Español,48854
fr,Français,48854
hu,Magyar,48854
it,Italiano,48854
pt,Português,48854
ru,Pусский,48854
en,English,116977
en,English,81878
en,English,27399
en,English,17806
fr,Français,17806
en,English,65186
en,English,95060
en,English,272663
en,English,72474
en,English,51175
en,English,124115
en,English,29365
en,English,98010
it,Italiano,42706
en,English,42706
en,English,29628
en,English,186845
en,English,252529
pt,Português,173732
en,English,31821
en,English,288581
ja,日本語,43635
ja,日本語,266040
fr,Français,266040
en,English,266040
en,English,153854
pt,Português,251959
ko,한국어/조선말,253065
de,Deutsch,125891
sv,svenska,125891
en,English,46616
de,Deutsch,46616
ml,,244049
fi,suomi,149854
en,English,21605
en,English,22058
en,English,28763
it,Italiano,28763
de,Deutsch,135832
ru,Pусский,75298
en,English,19365
en,English,157674
en,English,209293
fr,Français,209293
en,English,59439
en,English,276908
en,English,42811
de,Deutsch,42811
en,English,240881
en,English,274478
en,English,56539
en,English,106136
en,English,49391
en,English,162059
en,English,16365
en,English,152986
en,English,142012
fr,Français,54165
en,English,105404
en,English,16460
en,English,26728
pt,Português,26728
es,Español,19993
en,English,19993
en,English,133704
en,English,28630
en,English,37238
es,Español,37238
en,English,31609
en,English,94568
en,English,50392
ru,Pусский,50392
en,English,159638
it,Italiano,303542
tr,Türkçe,303542
fr,Français,17825
en,English,198184
en,English,130925
en,English,141423
en,English,256835
en,English,241930
fr,Français,265297
pt,Português,265297
en,English,265297
en,English,42012
th,ภาษาไทย,42012
sv,svenska,128946
en,English,42759
en,English,36339
en,English,252746
en,English,73027
es,Español,73027
en,English,190474
en,English,121611
it,Italiano,121611
en,English,268536
ja,日本語,253454
en,English,232175
en,English,18682
en,English,95997
en,English,117942
en,English,61038
en,English,33709
en,English,130452
fr,Français,130452
en,English,111317
en,English,150247
en,English,148777
en,English,207871
fi,suomi,209686
ru,Pусский,285700
es,Español,226227
en,English,226227
en,English,199291
en,English,125034
en,English,121727
en,English,260346
en,English,201088
it,Italiano,201088
zh,普通话,201088
es,Español,201088
en,English,188984
en,English,147903
en,English,259912
en,English,197737
en,English,213603
cn,广州话 / 廣州話,144610
en,English,144610
en,English,36463
sv,svenska,315360
en,English,72240
ru,Pусский,126644
en,English,71886
fi,suomi,315057
fi,suomi,315044
en,English,216736
it,Italiano,216736
pl,Polski,38898
pl,Polski,193348
en,English,278329
fi,suomi,278329
es,Español,26700
en,English,26700
en,English,294652
en,English,38267
fr,Français,66969
fr,Français,92251
en,English,48714
en,English,48717
en,English,87101
en,English,71456
en,English,26621
en,English,86705
fr,Français,66965
en,English,75874
en,English,27317
en,English,92452
en,English,36575
en,English,288158
en,English,68352
ja,日本語,126432
en,English,203534
en,English,20177
en,English,62934
en,English,84209
en,English,116723
fr,Français,3057
en,English,199591
ar,العربية,199591
sv,svenska,24023
en,English,24026
sv,svenska,24026
de,Deutsch,11752
pl,Polski,11752
en,English,9755
fr,Français,9755
en,English,123634
fr,Français,8767
xx,No Language,43629
fr,Français,187156
en,English,187156
en,English,241287
xx,No Language,774
en,English,261207
it,Italiano,37775
it,Italiano,37768
it,Italiano,59040
it,Italiano,23273
it,Italiano,62491
it,Italiano,56825
it,Italiano,60014
it,Italiano,56804
it,Italiano,58081
it,Italiano,42674
it,Italiano,44933
it,Italiano,22728
it,Italiano,38327
it,Italiano,20414
it,Italiano,36298
it,Italiano,93855
ko,한국어/조선말,267573
ja,日本語,221437
it,Italiano,255456
en,English,43477
en,English,261768
ja,日本語,199925
en,English,267872
en,English,38187
es,Español,38187
en,English,30091
en,English,38183
en,English,38190
en,English,51939
en,English,38185
es,Español,251555
en,English,132601
ar,العربية,137079
es,Español,21447
en,English,14749
it,Italiano,14749
sv,svenska,14749
en,English,298935
en,English,293861
fr,Français,51213
fr,Français,55316
fr,Français,44522
fr,Français,31270
en,English,33336
fr,Français,33336
de,Deutsch,33336
en,English,208763
ru,Pусский,208763
es,Español,80145
en,English,212756
fr,Français,212756
gd,,212756
en,English,42863
es,Español,20693
fi,suomi,264048
en,English,289394
sv,svenska,64926
de,Deutsch,96546
it,Italiano,96546
en,English,120539
en,English,78358
fr,Français,43900
fr,Français,43153
fr,Français,84875
fr,Français,67756
fr,Français,65703
en,English,50107
en,English,88209
en,English,23107
en,English,101598
en,English,36635
en,English,37482
fr,Français,274007
en,English,50327
en,English,13654
fr,Français,65611
en,English,54518
en,English,19824
en,English,101660
en,English,4226
en,English,230222
en,English,13360
en,English,15434
en,English,85373
fr,Français,85373
en,English,24655
en,English,244688
hi,हिन्दी,29988
en,English,78383
en,English,125509
en,English,50326
en,English,25373
ko,한국어/조선말,200085
fr,Français,5139
es,Español,115520
cn,广州话 / 廣州話,257648
zh,普通话,257648
en,English,181330
es,Español,121734
en,English,121734
en,English,140161
en,English,70008
en,English,18015
en,English,60575
de,Deutsch,60575
en,English,250225
en,English,256876
ru,Pусский,256876
no,Norsk,161529
en,English,161529
fi,suomi,161529
tr,Türkçe,161529
en,English,33932
en,English,174645
id,Bahasa indonesia,174645
en,English,19033
en,English,72359
en,English,9817
cs,Český,24116
en,English,24116
fr,Français,24116
en,English,10055
de,Deutsch,10055
ru,Pусский,10055
en,English,39227
en,English,53459
en,English,239562
en,English,209901
en,English,14025
ko,한국어/조선말,25597
en,English,32304
pl,Polski,32304
en,English,161321
en,English,15426
en,English,15616
en,English,51250
en,English,19066
en,English,52916
it,Italiano,52916
en,English,77879
pl,Polski,77879
en,English,293262
en,English,209416
en,English,91259
en,English,270303
en,English,194817
en,English,269173
en,English,54415
en,English,152273
en,English,24745
en,English,75074
fr,Français,98582
de,Deutsch,98582
es,Español,98582
en,English,28635
en,English,31183
en,English,119738
hu,Magyar,119738
en,English,287084
es,Español,110393
ta,தமிழ்,139662
te,తెలుగు,139662
en,English,14440
es,Español,14440
en,English,19288
en,English,26588
en,English,38166
en,English,18616
pl,Polski,18616
en,English,22175
en,English,27770
de,Deutsch,37526
en,English,37526
en,English,16191
en,English,146631
fr,Français,146631
en,English,38602
en,English,30934
en,English,29919
en,English,65762
en,English,115531
en,English,253153
ja,日本語,253153
fi,suomi,68189
en,English,86240
de,Deutsch,9076
de,Deutsch,56624
ja,日本語,222715
en,English,92968
de,Deutsch,98612
en,English,98612
en,English,114982
fr,Français,114982
ja,日本語,59298
en,English,38020
de,Deutsch,160704
en,English,160704
ko,한국어/조선말,160704
ko,한국어/조선말,242452
en,English,118139
de,Deutsch,269165
en,English,276819
en,English,3483
de,Deutsch,3483
en,English,63139
en,English,44678
fr,Français,44678
en,English,19254
de,Deutsch,19300
en,English,19300
en,English,26190
en,English,61411
es,Español,61411
en,English,47212
en,English,88359
en,English,25441
en,English,47891
es,Español,114286
en,English,234567
hi,हिन्दी,277432
en,English,46967
en,English,32836
en,English,23338
en,English,63472
en,English,177566
en,English,113237
en,English,61550
en,English,15671
en,English,64084
en,English,58231
en,English,86901
en,English,68659
en,English,147764
en,English,109161
en,English,15558
en,English,29077
en,English,38157
en,English,91979
en,English,243568
en,English,31179
en,English,36251
fr,Français,36251
en,English,32845
en,English,29083
es,Español,111443
en,English,47914
en,English,42185
en,English,14862
en,English,26817
en,English,13903
en,English,41275
fi,suomi,269495
en,English,229839
en,English,254188
pt,Português,167683
en,English,167683
en,English,215931
en,English,4344
de,Deutsch,4344
hi,हिन्दी,4344
th,ภาษาไทย,4344
tr,Türkçe,3539
de,Deutsch,3539
de,Deutsch,12115
en,English,48193
it,Italiano,260872
it,Italiano,292133
it,Italiano,47605
en,English,47605
en,English,168320
en,English,67298
it,Italiano,29352
it,Italiano,96106
it,Italiano,105083
en,English,112481
de,Deutsch,48594
es,Español,48594
es,Español,216440
en,English,276120
en,English,317247
en,English,287169
en,English,70738
en,English,295689
en,English,174442
en,English,151509
en,English,247691
fr,Français,79631
en,English,167882
ja,日本語,257925
en,English,45627
cn,广州话 / 廣州話,104606
zh,普通话,104606
en,English,186691
en,English,258200
en,English,287299
en,English,241552
en,English,90949
en,English,218369
fr,Français,218369
sv,svenska,76380
en,English,102517
ja,日本語,125229
en,English,40502
en,English,44025
fr,Français,262454
en,English,87936
en,English,205608
ja,日本語,200358
en,English,132709
en,English,54602
en,English,30178
en,English,73290
en,English,29812
en,English,176570
en,English,24330
en,English,16174
en,English,56913
en,English,44919
en,English,50687
en,English,74911
en,English,25507
it,Italiano,108789
en,English,171363
hi,हिन्दी,81649
es,Español,208447
id,Bahasa indonesia,94720
en,English,52448
en,English,137651
en,English,193873
en,English,213955
ja,日本語,185110
en,English,45235
en,English,237549
en,English,177440
en,English,121369
en,English,270672
it,Italiano,185078
en,English,259593
en,English,97024
en,English,248553
en,English,248469
en,English,124998
fr,Français,65615
en,English,104485
en,English,87914
en,English,74759
pt,Português,170368
en,English,29236
en,English,290379
en,English,174762
en,English,37066
en,English,74420
en,English,205673
en,English,94792
en,English,44669
en,English,26385
en,English,253794
en,English,235092
fr,Français,79877
en,English,194481
en,English,149957
en,English,100540
en,English,55190
fr,Français,55190
en,English,37462
en,English,117004
en,English,79327
en,English,133716
en,English,146449
en,English,220504
en,English,92287
en,English,127413
en,English,126929
en,English,28486
en,English,55045
en,English,18598
en,English,55872
ru,Pусский,55872
en,English,22451
en,English,14059
it,Italiano,14059
no,Norsk,14059
en,English,174343
en,English,21935
fr,Français,21935
es,Español,33546
en,English,33546
zh,普通话,32582
en,English,15166
fr,Français,105576
en,English,229221
fr,Français,58309
en,English,73313
en,English,114299
en,English,25407
fr,Français,51490
en,English,29996
en,English,35153
en,English,54940
en,English,14407
de,Deutsch,14407
pl,Polski,14407
en,English,18278
en,English,42619
en,English,81972
en,English,40578
en,English,68116
en,English,42189
en,English,42187
de,Deutsch,42187
en,English,29052
de,Deutsch,3686
fr,Français,241982
en,English,45752
en,English,209401
en,English,33037
it,Italiano,135260
en,English,64628
en,English,75958
it,Italiano,75958
de,Deutsch,161243
sv,svenska,129359
sv,svenska,315362
en,English,120657
en,English,171446
en,English,82326
en,English,219424
fr,Français,108822
en,English,245169
en,English,48409
ar,العربية,136663
he,עִבְרִית,136663
en,English,247604
en,English,90956
en,English,116232
en,English,138513
en,English,120990
en,English,214909
fr,Français,214909
pl,Polski,214909
en,English,153163
en,English,90955
ja,日本語,56599
en,English,107999
en,English,27858
en,English,63039
fr,Français,122192
en,English,30554
en,English,49742
en,English,98368
en,English,72693
en,English,84575
en,English,33030
en,English,66945
en,English,49776
es,Español,49776
en,English,11496
it,Italiano,11496
en,English,133365
en,English,24649
en,English,52627
en,English,45760
en,English,47963
en,English,63339
en,English,44921
en,English,102222
en,English,246011
en,English,57326
en,English,77172
en,English,27771
en,English,18684
es,Español,18684
en,English,70703
fr,Français,70703
en,English,12787
en,English,18202
en,English,33545
en,English,96716
es,Español,36835
da,Dansk,24102
en,English,24102
it,Italiano,24102
en,English,17885
en,English,44966
en,English,56529
en,English,13480
it,Italiano,54164
de,Deutsch,7085
en,English,32139
en,English,255692
en,English,23122
en,English,53729
it,Italiano,28468
en,English,27417
nl,Nederlands,59424
en,English,49597
en,English,58718
da,Dansk,25556
en,English,25556
fr,Français,25556
de,Deutsch,25556
en,English,16004
en,English,15066
en,English,42703
en,English,29237
en,English,62904
en,English,71461
en,English,43219
en,English,34734
en,English,85609
en,English,48358
en,English,84905
en,English,25550
en,English,171232
en,English,149515
en,English,57016
en,English,113210
en,English,99234
en,English,29284
en,English,116639
en,English,44766
en,English,68202
de,Deutsch,94228
da,Dansk,25587
en,English,25587
en,English,38269
en,English,42305
en,English,39829
en,English,24554
fr,Français,24554
en,English,47003
en,English,35668
en,English,62108
en,English,42468
en,English,13013
de,Deutsch,105902
en,English,105902
en,English,70810
en,English,106280
en,English,38932
pl,Polski,38932
en,English,42904
en,English,42783
fr,Français,65496
it,Italiano,65496
en,English,251768
fr,Français,251768
en,English,259074
en,English,70877
en,English,42303
en,English,61168
en,English,34128
en,English,37404
en,English,36421
de,Deutsch,36421
en,English,86059
sv,svenska,18920
en,English,150229
pl,Polski,150229
es,Español,150229
en,English,256740
en,English,58096
en,English,36283
de,Deutsch,36283
it,Italiano,36283
en,English,43448
en,English,57258
en,English,49848
en,English,41589
en,English,51438
en,English,21518
en,English,34672
fr,Français,34672
en,English,26266
en,English,9973
en,English,48844
en,English,70587
pl,Polski,70587
sv,svenska,70587
en,English,78047
en,English,142308
fr,Français,142308
sv,svenska,142308
en,English,149910
pl,Polski,149910
sv,svenska,149910
en,English,71376
en,English,26042
en,English,59120
pl,Polski,59120
en,English,60853
en,English,67659
en,English,30027
en,English,30028
en,English,31277
en,English,73548
en,English,77874
en,English,133446
en,English,210059
en,English,240913
en,English,283105
en,English,51768
en,English,58012
fr,Français,58012
en,English,113215
en,English,113209
en,English,89872
en,English,174769
en,English,274060
en,English,246218
en,English,102078
en,English,84906
en,English,35986
en,English,153228
hu,Magyar,38382
en,English,38382
hu,Magyar,49483
en,English,49483
fr,Français,85429
en,English,40858
en,English,215299
en,English,109933
en,English,5201
en,English,89743
en,English,64130
en,English,47884
en,English,84312
es,Español,84312
en,English,4529
ru,Pусский,218443
en,English,79190
en,English,78094
en,English,56146
en,English,1790
en,English,47882
en,English,44663
ru,Pусский,44663
en,English,47883
en,English,73424
en,English,98293
en,English,260535
en,English,90376
fr,Français,81010
en,English,16089
en,English,23022
en,English,136867
en,English,35405
en,English,49429
en,English,63512
en,English,4968
en,English,79521
en,English,16997
it,Italiano,60543
en,English,28282
en,English,49050
en,English,26316
en,English,71945
en,English,55529
en,English,58664
en,English,27376
en,English,29400
en,English,32978
ja,日本語,52011
en,English,60173
en,English,107096
de,Deutsch,107096
en,English,43407
fr,Français,43407
de,Deutsch,43407
ja,日本語,43407
en,English,44773
fr,Français,44773
en,English,38132
en,English,73257
es,Español,73257
en,English,44381
en,English,69792
en,English,16309
de,Deutsch,106968
en,English,39044
en,English,32387
it,Italiano,76864
sv,svenska,76864
en,English,25386
pl,Polski,34586
ru,Pусский,34586
en,English,54613
en,English,87514
en,English,3582
es,Español,3582
en,English,45568
en,English,37608
en,English,23816
es,Español,23816
en,English,71204
en,English,48374
en,English,31242
en,English,30402
fr,Français,99732
en,English,99732
en,English,45662
fr,Français,44775
en,English,44775
en,English,53953
pl,Polski,53953
en,English,11643
en,English,50364
de,Deutsch,50364
en,English,171130
fr,Français,171130
en,English,103934
en,English,43866
it,Italiano,28321
it,Italiano,61462
it,Italiano,80601
it,Italiano,89651
it,Italiano,74379
it,Italiano,65320
it,Italiano,55685
es,Español,59117
es,Español,254869
es,Español,109689
en,English,76341
en,English,280092
th,ภาษาไทย,280092
en,English,140607
en,English,271969
en,English,68735
en,English,99861
en,English,76600
de,Deutsch,76600
en,English,166426
en,English,141052
en,English,102899
en,English,166424
en,English,293660
en,English,284053
en,English,283995
ro,Română,271110
en,English,271110
de,Deutsch,271110
ru,Pусский,271110
en,English,284052
en,English,246655
es,Español,72900
es,Español,77680
fr,Français,268171
es,Español,54148
en,English,54148
en,English,75752
fa,فارسی,290695
en,English,133790
en,English,279914
en,English,301883
en,English,214264
fr,Français,270343
en,English,183932
en,English,96175
en,English,144676
en,English,104427
en,English,102289
en,English,87983
en,English,26631
en,English,116780
ja,日本語,63486
en,English,42650
en,English,33733
en,English,155208
de,Deutsch,58757
en,English,176627
es,Español,107073
en,English,84719
en,English,109109
en,English,26801
cn,广州话 / 廣州話,2648
en,English,48645
ru,Pусский,156141
ja,日本語,84346
fi,suomi,252096
en,English,68351
de,Deutsch,12427
am,,12427
en,English,12427
cn,广州话 / 廣州話,156201
en,English,77678
en,English,178607
en,English,74694
en,English,1163
en,English,72032
it,Italiano,72032
en,English,45398
en,English,16652
en,English,128598
de,Deutsch,52251
en,English,53950
en,English,21533
ru,Pусский,21533
es,Español,21533
en,English,37610
en,English,69234
it,Italiano,69234
en,English,62410
en,English,24059
fr,Français,24059
en,English,111043
en,English,288521
da,Dansk,168164
en,English,168164
fr,Français,216457
fi,suomi,55531
en,English,229594
en,English,215405
en,English,93892
xx,No Language,206581
en,English,25735
en,English,75826
en,English,93077
en,English,228245
en,English,44811
pt,Português,44811
en,English,14427
en,English,117120
en,English,49712
fr,Français,49712
it,Italiano,49712
ru,Pусский,53085
en,English,258251
ko,한국어/조선말,21795
en,English,24556
en,English,41235
it,Italiano,41625
en,English,31981
en,English,236324
en,English,44862
en,English,80596
en,English,51791
en,English,87115
sv,svenska,40785
fr,Français,98586
es,Español,98586
zh,普通话,98586
en,English,52203
en,English,47197
en,English,86956
en,English,28567
en,English,88320
en,English,173893
en,English,126759
en,English,121354
en,English,28187
en,English,48836
pl,Polski,48836
en,English,16444
en,English,38611
de,Deutsch,38611
en,English,32560
en,English,75822
en,English,107593
en,English,33077
es,Español,33077
en,English,43275
it,Italiano,43275
en,English,178541
en,English,150004
ru,Pусский,86382
en,English,118017
en,English,5147
en,English,86193
en,English,41118
en,English,157919
en,English,217896
en,English,36983
en,English,43311
en,English,228676
en,English,45800
es,Español,45800
en,English,226672
en,English,44507
en,English,47536
en,English,38808
fr,Français,66963
fr,Français,130633
fr,Français,79892
en,English,146926
fr,Français,76829
en,English,76829
en,English,86680
en,English,55150
en,English,263510
en,English,81396
en,English,27944
de,Deutsch,27944
ja,日本語,27944
pl,Polski,27944
fr,Français,85870
it,Italiano,85870
ar,العربية,85870
en,English,85870
en,English,52788
fr,Français,52788
de,Deutsch,52788
hu,Magyar,42485
hu,Magyar,245072
ar,العربية,199456
en,English,87939
en,English,108345
en,English,183247
en,English,207641
en,English,1849
et,Eesti,1260
nl,Nederlands,1260
en,English,213443
en,English,90582
de,Deutsch,171032
fr,Français,171032
en,English,171032
en,English,36258
en,English,50697
fr,Français,39494
en,English,39494
en,English,158870
en,English,172386
en,English,28712
en,English,47902
en,English,48689
de,Deutsch,48689
en,English,113823
de,Deutsch,73085
en,English,73085
en,English,88905
en,English,165569
en,English,140605
en,English,57012
en,English,108251
es,Español,43432
it,Italiano,30861
en,English,46743
en,English,19183
en,English,220746
sv,svenska,52784
en,English,45247
en,English,65489
da,Dansk,31933
en,English,31933
en,English,83667
en,English,35009
en,English,54782
en,English,256503
en,English,39477
en,English,52252
en,English,231474
fr,Français,231474
en,English,238368
en,English,121003
en,English,223816
da,Dansk,48746
en,English,95866
en,English,70811
en,English,14387
en,English,42343
en,English,228074
en,English,54391
en,English,252360
en,English,54653
en,English,75834
en,English,18085
en,English,49060
en,English,72094
en,English,79735
en,English,77964
en,English,90957
zh,普通话,95919
en,English,72483
ru,Pусский,191717
en,English,29609
en,English,79466
en,English,96131
en,English,133148
en,English,83849
en,English,98130
en,English,51681
en,English,281215
en,English,129251
en,English,263032
hu,Magyar,15759
en,English,15759
en,English,50299
en,English,38468
en,English,19496
en,English,27137
en,English,143838
en,English,111024
ru,Pусский,111024
en,English,53575
en,English,101289
en,English,162928
ja,日本語,48341
en,English,98507
en,English,111359
en,English,26250
en,English,133241
es,Español,133241
en,English,47925
en,English,177580
en,English,80032
en,English,30002
en,English,41551
en,English,184936
en,English,43362
en,English,193603
en,English,54105
hu,Magyar,191428
en,English,112049
en,English,108917
en,English,153997
en,English,113737
en,English,140849
es,Español,73832
en,English,55603
en,English,138990
en,English,215453
en,English,74604
en,English,16356
en,English,42519
en,English,154073
en,English,97910
en,English,68976
en,English,87588
ru,Pусский,118154
en,English,87881
en,English,80090
en,English,43092
en,English,80633
fr,Français,80633
en,English,31253
en,English,27832
en,English,262609
en,English,77632
he,עִבְרִית,77632
en,English,84718
en,English,123075
en,English,147876
en,English,13699
en,English,137491
en,English,29817
fr,Français,43603
en,English,43603
fr,Français,194880
fr,Français,66968
it,Italiano,149043
en,English,118446
it,Italiano,75562
ja,日本語,244956
es,Español,284276
en,English,284276
ro,Română,237808
en,English,144229
en,English,166221
en,English,44014
en,English,223497
de,Deutsch,10639
en,English,169832
cs,Český,190091
en,English,158114
en,English,64984
en,English,220514
en,English,82257
en,English,43131
en,English,127040
en,English,78354
en,English,128048
en,English,36109
en,English,74529
en,English,4930
en,English,43151
en,English,229757
en,English,250332
cn,广州话 / 廣州話,64994
en,English,35109
en,English,59527
en,English,60139
en,English,42182
en,English,83957
fr,Français,83957
en,English,69495
en,English,40824
en,English,80320
en,English,227402
en,English,258673
en,English,63591
en,English,29799
en,English,257578
en,English,196862
en,English,65213
en,English,65211
en,English,23853
en,English,27544
en,English,129009
fr,Français,129009
it,Italiano,129009
en,English,147810
ko,한국어/조선말,242458
en,English,39337
en,English,48407
en,English,69803
nb,Bokmål,13621
en,English,134415
fr,Français,42250
en,English,43880
en,English,41018
en,English,6976
en,English,6610
fr,Français,6610
en,English,53441
zh,普通话,238811
en,English,24978
en,English,55989
en,English,38134
en,English,108812
es,Español,108812
en,English,44049
en,English,43310
en,English,26838
es,Español,26838
en,English,99345
en,English,114251
en,English,42800
en,English,90460
en,English,65546
en,English,90461
en,English,90465
en,English,218098
en,English,37484
en,English,43454
en,English,62347
de,Deutsch,62347
en,English,252682
en,English,93335
en,English,44536
en,English,36491
en,English,18373
en,English,180836
en,English,63045
en,English,48132
it,Italiano,90720
en,English,79842
en,English,19335
en,English,27635
en,English,43392
en,English,38465
en,English,46145
en,English,56669
ko,한국어/조선말,74860
en,English,15909
en,English,72460
en,English,41366
en,English,34768
en,English,28661
en,English,106017
en,English,79645
it,Italiano,36514
cn,广州话 / 廣州話,36514
en,English,36514
en,English,61473
en,English,42267
ru,Pусский,164372
en,English,40624
en,English,43696
en,English,91198
fr,Français,15587
en,English,30817
da,Dansk,39961
en,English,34862
en,English,77794
fr,Français,77794
ja,日本語,17128
en,English,29192
es,Español,29192
th,ภาษาไทย,29192
en,English,149793
en,English,165300
en,English,107874
en,English,260409
en,English,46421
en,English,73941
en,English,34752
en,English,67220
en,English,33988
en,English,139922
en,English,147843
en,English,85439
ca,Català,85439
en,English,95724
en,English,41468
en,English,76286
en,English,40642
en,English,8372
en,English,118760
en,English,242097
en,English,66485
en,English,47646
en,English,55180
en,English,220933
en,English,114872
en,English,199151
es,Español,127445
fr,Français,78537
en,English,74527
en,English,95004
en,English,87847
en,English,82309
en,English,105536
en,English,124073
en,English,180635
en,English,25807
en,English,57665
pt,Português,86324
en,English,147722
ko,한국어/조선말,55767
fr,Français,137859
hu,Magyar,91548
en,English,41559
es,Español,41559
en,English,42047
en,English,30126
en,English,268321
en,English,43458
en,English,103433
en,English,123770
en,English,43205
fr,Français,37779
en,English,5002
de,Deutsch,115373
en,English,61016
en,English,45099
fr,Français,45099
it,Italiano,45099
en,English,93061
en,English,31340
fr,Français,31340
de,Deutsch,31340
tl,,31340
en,English,46158
it,Italiano,74215
en,English,120854
en,English,129798
en,English,61263
fr,Français,61263
ru,Pусский,61263
en,English,123295
en,English,70190
en,English,38782
ja,日本語,61682
en,English,60703
en,English,99767
sv,svenska,145259
en,English,84097
it,Italiano,84097
en,English,94192
en,English,99567
en,English,96089
fr,Français,96089
cn,广州话 / 廣州話,50650
hu,Magyar,59402
zh,普通话,59402
en,English,95578
