tmdbId,keywords
294,"based on novel, nevada, coming out, farm, reno, lesbian, divorce, lgbt, woman director"
296,"saving the world, artificial intelligence, man vs machine, cyborg, killer robot, sun glasses, leather jacket, nanotechnology, rocket launcher, firemen, veterinarian, fire engine, dystopia, psychiatrist"
297,"life and death, love at first sight, broken engagement, fireworks, religion and supernatural, teenage crush, fate, doctor, millionaire"
298,"casino, thief, revenge, heist, las vegas, pretending to be rich, labor strike"
299,"gambling, perfect crime, casino, new year's eve, robbery, italo-american, rat pack, thief, car, hoodlum, duringcreditsstinger"
300,"paris, date, mexico, sex, jealousy, dream, subconsciousness, magic, nudity, nightmare, cloud, love, travel, escape, art, imagination, insecure"
301,"sheriff, small town, gun, marshal, deputy, murder, jail, stagecoach, gambler, cripple, gunfighter, two guns belt"
302,"london england, female nudity, women, countryside, based on novel, subway, provence, country house, writing, innkeeper, generations confilct, dying and death, daughter, swimming pool, murder, suspense, author, drug"
303,"poison, love at first sight, marriage proposal, undercover, patriotism, rio de janeiro, wine cellar, fbi, atomic bomb, staircase, nazis, daughter, suspense, espionage, millionaire, intoxication, film noir"
306,"detective, undercover, security camera, carousel , investigation, weapon, sequel, rescue, counterfeit, shootout, dirty cop, gunfight, los angeles, explosion, violence, foot chase, framed, car chase, secret service, amusement park, roller coaster, beverly hills, buddy comedy"
307,"suicide, rome, resistance, loss of lover, fascism, drug addiction, curfew, deserter, lover (female), nazis"
308,"bachelor, ex-boyfriend, ex-girlfriend, anonymous letter, midlife crisis, amateur detective, it-expert, veterinarian, unsociability, independent film"
309,"suicide, father son relationship, child abuse, sexual abuse, depression, parent child relationship, secret, birthday, twin sister, hotelier, country house, daughter, dogme 95, family reunion, lecture, child"
310,"christianity, moon, responsability, moses, street gang, lovesickness, journalism, new love, faith, prayer, god, car crash"
311,"life and death, corruption, street gang, rape, sadistic, lovesickness, sexual abuse, money laundering, opium"
312,"berlin, loss of mother, becoming an adult, deaf-mute, translation, clarinet, conservatory, bicycle accident, deafness, dying and death, rest, daughter, concert, teenage crush, family, disabled, woman director, sign language, child"
313,"canada, small town, autism, sadness, dying and death, funeral, unsociability, hostility, revenge, car crash, independent film, snow, hospital, responsibility"
314,"white russian, sex, dc comics, beauty, sexism, basketball, superheroine, female protagonist, evil corporation, catwoman, masked superhero, cat lady"
315,"killing, sports car, go-go dancer, eroticism, kidnapping, independent film, b movie, exploitation film"
316,"adultery, wife husband relationship, radio station, skyscraper, eastern germany, frankfurt/oder, marriage crisis, friendship, secret love, conflict, relationship, extramarital affair"
317,"rape, depression, war crimes, sense of guilt, becoming an adult, suppressed past, sarajevo, bosnia and herzegovina, right and justice, mother daughter relationship, woman director"
318,"hotel, confidence, junkie, book, friendship, insanity, los angeles, drug, fbi agent"
319,"father son relationship, film producer, mexican standoff, loss of father, cocaine, love, mafia, los angeles, drug, illegal prostitution, gun violence"
320,"detective, confession, fbi, homicide, blackmail, suspect, love, murder, los angeles, teenager, neo-noir"
321,"gay, father son relationship, sex, italo-american, lovesickness, italian, canada, new love, coming out, macho, based on play or musical, gay relationship, family, family feud, lgbt, emigrant"
322,"child abuse, sexual abuse, loss of child, repayment, suppressed past, arbitrary law, boston, workers' quarter, reference to sprite, child"
326,"snake, airplane, suspense, fbi agent, death, animal attack, first class, duringcreditsstinger, snake attack, witness to a crime"
327,"brother brother relationship, assassination, culture clash, war on drugs, yakuza, sake, loyalty, drug dealer, femme fatale, los angeles"
329,"exotic island, dna, paleontology, tyrannosaurus rex, triceratops, brontosaurus, electric fence, island, dinosaur, amusement park, theme park, jurassic park"
330,"exotic island, dna, paleontology, tyrannosaurus rex, velociraptor, san diego, dinosaur, jurassic park, animal horror"
331,"exotic island, dna, paleontology, tyrannosaurus rex, velociraptor, spinosaurus, airplane, rescue, mission, dinosaur, jurassic park"
332,gadget
333,"tradition, pop star, chance, toronto, stroke of fate, encounter, fate, wedding, family, woman director, pretend relationship"
334,"farewell, regret, parent child relationship, suicide attempt, becoming an adult, loss of father, dying and death, chance, child prodigy, daughter, unsociability, reconciliation"
335,"showdown, bounty, bounty hunter, loss of brother, sadness, blackmail, harmonica, anti hero, auction, dying and death, peasant, insanity, spaghetti western"
336,"mexico, rape, robbery, prisoner, liberation of prisoners, revolution, class, spaghetti western"
337,"paris, father son relationship, prostitute, robbery, lovesickness, muslim, dialogue, jewry, return, istanbul, loss of father, arabian, restart, homeland, first time, piggy bank, koran, adoption, dying and death, friendship, grocer, car crash, crush, child"
338,"bureaucracy, berlin wall, police state, coma, loss of mother, wife husband relationship, patriotism, german democratic republic, socialism, news broadcast, loss of father, lenin, single,  , filmes contra o comunismo"
339,"paris, new york, taxi, megacity, rome, dialogue, pastor, taxi driver, passenger, night life, casual meeting, metropolis, german democratic republic, casting agent, heart attack, helsinki, night, conflict, los angeles, city, finland, road movie, understanding"
340,"grandfather grandson relationship, mass murder, ukraine, pop culture, blindness and impaired vision, journey in the past, passion for collection, souvenir, nazis, anti semitism, photograph"
342,"holiday, gay, male nudity, competition, sexual identity, sex, lovesickness, heterosexual, coming out, row, lake, camping, tent, summer camp, friendship, sport, crush, teenage crush, summer, youth, lgbt"
343,"suicide, life and death, depression, age difference, cemetery, suicide attempt, birthday, banjo, cliff, life planning, dead wish, arranged marriage, dying and death, wealth, midnight movie"
344,"prison, pornography, airport, ford taunus, mercedes benz, mallorca, thumb, vault, drug"
345,"life and death, sexual obsession, free love, heterosexual, christmas party, eroticism, orgy, masked ball, marijuana, illegal prostitution"
346,"japan, samurai, peasant, looting, rice, fencing, village, moral ambiguity, battle, practice, 16th century"
347,"love triangle, berlin, farewell, beach, flirt, lifestyle, paddleboat, trip, sunday, bath, picnic, weekend, forest, friendship, conflict, relationship, extramarital affair"
348,"android, countdown, space marine, space suit, beheading, dystopia, biology, cowardice, spaceship, space, alien, female protagonist, outer space, parasite, h. r. giger, xenomorph"
349,"holiday, france, male nudity, portugal, father son relationship, sexual identity, sex, sea, lovesickness, aids, sunrise, jealousy, infidelity, new love, eroticism, sun, coming out, virtue, plumber, shower, mobile phone, dutch, mistral, breakfast, quickie, cruising, longing, friendship, crush, motorcycle, youth, gay sex, masturbation, lgbt"
350,"paris, journalist, journalism, world of fasion, fashion journal, assistant, job entrant, job interview, editor-in-chief"
363,"alcohol, drug abuse, religious education, homicide, fictitious marriage, living together, religion and supernatural, love, family, hamburg germany, turkish, roomate"
364,"holiday, corruption, double life, dc comics, crime fighter, hallucination, christmas tree, gotham city, vigilante, superhero, violence, dark hero, fictional city, super villain, super powers, deformed, bird cage, evil circus, christmas holiday"
377,"child murderer, sleep, nightmare, supernatural, slasher, teenager, trapped, alcoholic, boiler room, booby trap, disfigurement, medical test, dreams"
378,"baby, supermarket, arizona, pregnancy and birth"
379,"corruption, street gang, prohibition, gun, irish-american, gambling debts, irish mob, violence"
380,"individual, mentally disabled, autism, loss of father, yuppie, car dealer, egocentrism, travel, convertible, psychiatrist, duringcreditsstinger, savant"
381,"hotel, falsely accused, villa, jealousy, age difference, cat, expensive restaurant, nice, southern france, masked ball, roof, picnic, fireworks, côte d'azur, jewelry, police, suspense, blonde woman, cat burglar"
383,"individual, gay, homeless person, salesclerk, portland, youth hostel, hunger, immigration, corner shop, hustler, murder, independent film, gay sex, rebellious youth, lgbt"
387,"terror, submarine, based on novel, atlantic ocean, gibraltar, world war ii, duty, war correspondent, torpedo, drinking, sailor, convoy, u boat, destroyer, depth charge, comrade, german submarine, naval battle, periscope, suicidal mission"
